Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_11,818,482.21,63.89,TCP,16270,485,SYN,7531.61,510,0.0709,0,14,Failed,DoS
Device_32,135,410.8,97.36,TCP,1700,727,None,812.49,3,0.0265,1,783,Failed,SQLi
Device_34,365,33.46,3.08,TCP,61078,152,None,4691.33,550,0.0187,0,1296,Failed,SQLi
Device_1,609,147.32,91.51,UDP,60804,488,SYN,8852.66,844,0.0455,1,1484,Pending,MITM
Device_15,331,2.5,26.02,UDP,4171,391,SYN,6373.34,363,0.07,0,428,Failed,U2R
Device_35,519,84.76,70.96,TCP,43364,864,FIN,5835.47,768,0.0375,1,862,Pending,MITM
Device_28,214,250.55,15.75,ICMP,31201,139,SYN,9797.44,417,0.0162,1,650,Established,Normal
Device_11,431,175.24,92.1,TCP,32877,365,FIN,8599.56,472,0.069,0,1291,Failed,DoS
Device_21,1111,231.22,56.97,TCP,49901,873,SYN,5622.38,900,0.0954,0,696,Pending,DDoS
Device_39,826,497.24,23.03,UDP,32714,584,ACK,7226.72,202,0.0135,0,419,Established,Normal
Device_23,800,229.78,90.27,TCP,46272,484,ACK,4543.75,36,0.0598,1,481,Pending,R2L
Device_43,976,282.71,60.04,UDP,51555,521,SYN,4917.05,561,0.058,0,1118,Failed,DDoS
Device_22,281,178.14,70.82,TCP,45378,767,None,2577.98,736,0.0235,1,45,Failed,SQLi
Device_31,151,15.51,21.4,TCP,4538,392,None,5997.6,34,0.0496,1,1357,Pending,R2L
Device_44,487,189.66,67.72,ICMP,36060,661,RST,5696.02,524,0.0667,0,308,Failed,DDoS
Device_15,407,56.84,78.76,TCP,23324,245,SYN,9703.52,181,0.0312,1,1386,Failed,SQLi
Device_34,884,482.17,23.46,UDP,41256,692,FIN,3853.67,613,0.0724,0,655,Failed,DoS
Device_18,1429,73.03,69.76,ICMP,40806,547,SYN,9237.72,688,0.083,1,139,Failed,DDoS
Device_5,339,50.64,81.33,TCP,486,289,FIN,3421.48,67,0.063,1,541,Pending,Spoofing
Device_9,509,5.82,33.2,TCP,728,985,FIN,2085.87,784,0.0488,1,1357,Pending,Spoofing
Device_4,464,216.35,90.4,UDP,12269,661,FIN,483.73,65,0.0503,0,753,Failed,U2R
Device_47,342,313.22,98.14,UDP,34833,895,FIN,4880.57,8,0.0774,1,728,Failed,U2R
Device_27,707,466.29,35.22,TCP,1002,856,FIN,405.46,136,0.0468,0,309,Failed,Spoofing
Device_4,111,157.47,1.82,UDP,10911,716,ACK,6264.26,504,0.0409,0,257,Failed,DoS
Device_30,851,286.67,76.03,TCP,21327,446,None,4664.19,849,0.0406,1,1235,Pending,MITM
Device_31,1495,76.31,57.42,UDP,80,480,RST,3065.4,396,0.0246,1,146,Pending,Spoofing
Device_44,1459,373.82,59.13,ICMP,861,491,FIN,9622.49,589,0.0512,0,277,Failed,Spoofing
Device_1,1228,381.57,4.56,TCP,3230,433,SYN,404.37,35,0.0112,0,143,Established,Probe
Device_14,1499,47.03,31.82,UDP,2932,252,None,8617.22,236,0.0052,0,164,Established,Normal
Device_4,166,51.98,89.69,TCP,52920,1020,None,4328.21,652,0.0219,1,94,Failed,Phishing
Device_4,282,84.09,61.01,TCP,52803,891,None,3329.88,603,0.0325,1,1217,Failed,SQLi
Device_22,927,331.91,17.75,ICMP,12753,743,None,7781.16,351,0.0195,0,194,Established,Normal
Device_45,1081,463.59,9.61,TCP,37790,660,FIN,925.6,11,0.0449,1,750,Pending,R2L
Device_5,235,232.26,46.35,TCP,31055,675,SYN,7266.52,492,0.0494,0,26,Failed,Phishing
Device_38,459,315.18,99.64,UDP,707,166,FIN,2956.73,712,0.0432,1,227,Pending,Spoofing
Device_4,432,218.25,46.9,TCP,2748,955,SYN,3686.55,736,0.0165,1,471,Failed,SQLi
Device_23,133,480.67,96.54,TCP,34701,311,FIN,4037.33,537,0.0236,1,1348,Failed,SQLi
Device_14,449,273.86,33.44,TCP,3842,946,SYN,4124.75,786,0.0255,1,63,Failed,SQLi
Device_8,472,422.97,65.28,TCP,63651,544,FIN,5904.59,483,0.0478,0,970,Failed,U2R
Device_45,794,73.05,18.97,UDP,26054,680,RST,422.48,224,0.0271,0,1140,Pending,MITM
Device_14,731,333.17,61.36,UDP,26543,746,FIN,8870.32,600,0.0965,0,74,Pending,DDoS
Device_28,873,157.49,23.56,UDP,36358,387,FIN,5034.1,739,0.0861,1,251,Failed,DoS
Device_43,130,487.74,89.52,TCP,60159,459,RST,5229.7,169,0.0447,1,432,Failed,Phishing
Device_42,441,389.9,51.01,TCP,15947,247,SYN,1482.68,431,0.0578,1,894,Failed,U2R
Device_15,370,283.2,79.68,TCP,31082,514,ACK,1438.73,592,0.0492,0,982,Failed,U2R
Device_36,169,129.94,62.21,TCP,60126,399,FIN,7525.18,232,0.0311,0,348,Pending,MITM
Device_27,139,281.01,53.27,TCP,6921,938,ACK,2463.49,944,0.0396,0,818,Failed,SQLi
Device_24,498,440.79,48.23,TCP,35238,634,RST,7205.53,864,0.0376,0,108,Failed,SQLi
Device_2,524,117.24,70.96,UDP,946,963,FIN,2803.78,376,0.0373,1,1417,Failed,Spoofing
Device_46,1329,241.36,54.38,ICMP,6017,306,FIN,8117.06,807,0.0889,0,452,Failed,DDoS
Device_47,445,151.46,74.93,TCP,23982,695,SYN,9024.8,671,0.0379,1,437,Failed,SQLi
Device_13,210,493.56,43.84,TCP,17682,315,RST,1137.03,976,0.041,0,641,Failed,Phishing
Device_3,439,403.78,22.51,ICMP,13733,451,SYN,7499.33,736,0.064,1,127,Failed,DoS
Device_13,291,287.44,89.69,ICMP,43164,630,SYN,238.71,727,0.0865,1,1195,Failed,DoS
Device_38,305,454.04,3.31,ICMP,8954,101,None,1524.89,662,0.0459,1,47,Failed,U2R
Device_30,316,435.8,44.34,UDP,60662,482,SYN,3523.19,317,0.0423,0,1390,Failed,U2R
Device_36,165,432.13,70.11,TCP,35896,480,RST,4201.53,562,0.0706,0,777,Failed,DDoS
Device_36,215,160.3,0.51,TCP,25885,759,FIN,720.63,101,0.0517,0,1104,Established,Probe
Device_18,317,434.22,67.15,TCP,17636,62,ACK,9576.5,513,0.0396,0,21,Failed,SQLi
Device_32,1015,305.27,7.46,ICMP,21320,426,RST,7672.88,94,0.0337,1,188,Established,Probe
Device_6,175,418.39,39.04,TCP,37555,951,RST,5119.9,587,0.0378,1,1151,Failed,Phishing
Device_4,183,155.42,81.8,UDP,843,747,RST,7781.08,497,0.0302,1,1314,Pending,Spoofing
Device_43,1147,351.16,49.36,UDP,55407,855,ACK,7532.67,423,0.01,0,785,Established,Normal
Device_16,485,78.61,81.84,UDP,19847,788,RST,9516.69,242,0.0222,0,1227,Pending,MITM
Device_45,584,309.46,77.66,UDP,54679,326,SYN,3436.73,479,0.0696,0,251,Failed,DoS
Device_13,970,374.55,61.04,ICMP,6608,938,ACK,8153.6,678,0.07,0,613,Pending,DDoS
Device_47,83,386.22,29.2,TCP,44386,11,FIN,1228.91,17,0.0204,0,1355,Failed,Phishing
Device_46,113,487.5,7.81,TCP,21034,16,SYN,8461.45,377,0.0259,1,306,Failed,Phishing
Device_26,254,37.05,86.9,TCP,60202,5,FIN,8287.31,352,0.0322,0,109,Failed,SQLi
Device_1,745,493.19,49.04,TCP,16857,914,ACK,8202.69,468,0.0804,1,1104,Failed,DoS
Device_46,642,432.49,87.01,ICMP,56431,432,ACK,4628.55,522,0.0613,1,1432,Failed,DDoS
Device_46,363,424.63,12.12,TCP,62527,680,None,8908.46,738,0.0259,1,464,Failed,SQLi
Device_5,800,151.5,67.39,UDP,48876,384,SYN,4091.23,839,0.0315,1,475,Pending,MITM
Device_3,541,215.74,73.99,TCP,62493,505,ACK,2611.78,399,0.0182,0,1052,Pending,MITM
Device_10,440,173.09,78.01,ICMP,51122,380,SYN,1371.61,487,0.0783,1,1065,Failed,U2R
Device_34,202,489.32,7.18,ICMP,33626,642,RST,4921.63,146,0.0866,0,596,Established,Probe
Device_17,1325,337.67,99.23,TCP,28982,848,None,723.75,20,0.052,0,161,Pending,R2L
Device_35,882,362.8,93.34,ICMP,58126,316,RST,1668.13,621,0.0801,1,338,Failed,DDoS
Device_7,1307,56.69,3.07,TCP,42946,148,ACK,7642.25,172,0.0808,1,468,Established,Probe
Device_27,308,481.2,83.56,TCP,52420,556,FIN,1696.23,838,0.0167,1,768,Failed,SQLi
Device_45,1426,446.06,50.75,TCP,11039,722,FIN,8148.11,19,0.0348,0,786,Pending,R2L
Device_29,1417,190.59,85.43,TCP,62519,654,None,4161.7,687,0.0924,1,1453,Failed,DDoS
Device_28,492,78.09,10.16,TCP,48105,928,None,9164.44,487,0.0379,1,1122,Pending,MITM
Device_43,1195,36.13,73.2,ICMP,55541,185,RST,870.19,535,0.0937,0,275,Failed,DDoS
Device_1,533,442.46,84.29,TCP,19623,680,ACK,3104.17,36,0.0568,0,528,Pending,R2L
Device_1,286,467.27,43.22,TCP,1515,675,FIN,8401.89,12,0.0132,1,171,Established,Normal
Device_49,181,156.82,62.08,TCP,42480,728,FIN,3745.66,46,0.054,1,1488,Pending,R2L
Device_46,187,393.42,32.73,TCP,54640,164,FIN,6865.56,226,0.0145,0,1153,Failed,Phishing
Device_17,565,340.35,97.02,UDP,59376,958,SYN,3848.12,584,0.0816,1,692,Pending,DDoS
Device_35,486,19.96,30.24,TCP,12322,867,RST,5318.6,190,0.0383,0,1449,Failed,SQLi
Device_10,155,185.9,22.16,TCP,45322,506,None,2528.43,376,0.0382,0,322,Failed,Phishing
Device_37,359,238.3,61.33,ICMP,6743,971,RST,315.71,379,0.0457,0,1173,Failed,U2R
Device_36,385,469.65,92.15,TCP,64743,381,ACK,2180.47,22,0.0282,0,944,Pending,R2L
Device_27,793,26.5,10.62,UDP,1373,980,None,2047.43,28,0.0115,1,805,Established,Normal
Device_47,348,59.07,71.57,ICMP,29260,538,FIN,1970.89,576,0.0773,0,1329,Pending,DDoS
Device_29,244,105.23,35.89,TCP,45007,68,None,7349.89,328,0.0299,0,162,Failed,Phishing
Device_47,1478,120.49,1.26,UDP,48,165,RST,366.24,259,0.023,0,244,Pending,Spoofing
Device_28,259,203.64,96.4,TCP,12003,104,RST,5669.65,92,0.0734,1,876,Failed,U2R
Device_39,800,178.06,70.27,TCP,9716,356,RST,1510.82,364,0.0482,0,1279,Pending,MITM
Device_18,626,57.85,17.34,ICMP,679,755,RST,2755.52,649,0.0223,1,189,Pending,Spoofing
Device_35,921,83.07,12.59,ICMP,1023,622,RST,4433.1,923,0.0222,1,924,Pending,Spoofing
Device_30,678,275.09,31.1,TCP,53759,227,SYN,9879.38,459,0.0472,1,601,Failed,DoS
Device_28,1491,488.89,16.33,TCP,52111,459,SYN,760.58,30,0.0364,0,104,Pending,R2L
Device_33,1113,18.73,46.38,ICMP,27552,433,ACK,8622.16,490,0.0023,0,1375,Established,Normal
Device_39,1169,231.49,36.99,TCP,10637,745,None,6605.62,11,0.0359,0,688,Pending,R2L
Device_25,429,174.93,39.87,TCP,51665,881,ACK,5478.87,12,0.033,1,778,Pending,R2L
Device_29,276,326.36,83.13,ICMP,857,792,RST,3537.35,812,0.0717,1,97,Pending,Spoofing
Device_38,494,120.04,41.49,TCP,62627,463,RST,2943.53,350,0.0206,0,194,Failed,SQLi
Device_34,243,158.88,36.89,TCP,44714,529,ACK,3615.42,982,0.0279,1,957,Pending,Phishing
Device_15,231,37.27,94.54,TCP,25583,563,None,9487.36,657,0.0441,0,1332,Pending,Phishing
Device_7,84,302.07,29.21,ICMP,149,860,FIN,9769.73,361,0.0554,1,327,Pending,Spoofing
Device_12,176,377.79,61.05,TCP,11836,483,RST,2931.66,402,0.0465,0,197,Failed,DoS
Device_49,531,465.57,57.07,TCP,30853,167,SYN,3342.9,660,0.0756,1,1287,Pending,DDoS
Device_13,598,223.29,90.72,TCP,35534,726,None,4629.99,10,0.031,0,1362,Pending,R2L
Device_39,140,124.87,28.83,UDP,47289,61,RST,6024.6,455,0.0389,0,952,Pending,MITM
Device_8,1082,276.0,74.69,TCP,442,176,RST,5432.77,153,0.0711,1,1046,Failed,Spoofing
Device_47,331,265.77,91.32,TCP,51350,886,None,262.35,859,0.079,1,293,Failed,U2R
Device_41,436,450.31,3.49,TCP,20184,693,None,3121.29,164,0.0342,1,273,Established,Probe
Device_21,214,331.24,5.26,ICMP,14168,942,ACK,4716.08,129,0.0721,0,1149,Established,Probe
Device_11,84,454.13,32.45,TCP,44329,447,ACK,2514.91,47,0.0292,0,1416,Pending,R2L
Device_32,82,134.13,35.59,UDP,36126,705,RST,3895.33,780,0.0536,0,1155,Failed,DoS
Device_37,1129,202.61,74.96,UDP,16450,702,None,1597.13,546,0.0484,0,339,Failed,DoS
Device_32,107,304.06,92.71,TCP,8300,717,SYN,8930.32,977,0.0331,0,1401,Failed,Phishing
Device_47,963,185.71,53.91,UDP,15364,627,SYN,7511.7,456,0.0477,1,455,Pending,MITM
Device_34,1115,448.37,41.76,ICMP,25878,240,RST,9873.5,324,0.0108,1,1017,Established,Normal
Device_22,1269,420.92,45.35,TCP,48579,231,None,1734.1,538,0.0509,0,712,Failed,DoS
Device_29,962,71.55,93.82,UDP,24930,338,SYN,1169.66,465,0.0364,0,1476,Pending,MITM
Device_20,281,467.11,61.37,TCP,46494,73,None,8996.72,199,0.0212,1,1099,Failed,SQLi
Device_14,307,64.31,41.82,TCP,53009,86,SYN,5367.45,455,0.0344,0,1025,Failed,U2R
Device_33,69,70.98,69.15,TCP,11482,791,None,9802.54,630,0.0114,1,1152,Failed,Phishing
Device_10,1081,419.76,69.39,UDP,31884,858,SYN,4635.95,541,0.0628,1,575,Failed,DoS
Device_16,1114,252.38,2.18,ICMP,33119,407,None,2746.8,170,0.0347,0,1308,Established,Probe
Device_33,543,186.29,39.33,ICMP,959,122,RST,2912.78,380,0.0441,0,117,Failed,Spoofing
Device_18,815,114.66,24.52,TCP,27678,528,SYN,1662.25,212,0.0135,0,851,Established,Normal
Device_29,312,30.35,35.3,TCP,6065,538,RST,5348.12,824,0.0128,1,756,Failed,SQLi
Device_21,72,482.98,6.25,TCP,22838,432,ACK,9781.24,118,0.0267,1,416,Established,Probe
Device_12,944,448.15,79.28,TCP,59933,188,SYN,5142.03,427,0.0749,1,1467,Failed,DoS
Device_45,651,269.18,36.82,TCP,19657,795,SYN,171.03,281,0.0165,1,671,Established,Normal
Device_16,1013,489.27,75.78,UDP,916,147,FIN,7209.21,882,0.0287,0,1345,Failed,Spoofing
Device_44,339,6.45,4.63,TCP,3959,912,FIN,5010.78,894,0.0291,0,282,Failed,SQLi
Device_46,756,81.55,69.93,TCP,758,799,FIN,1814.45,851,0.0635,0,1493,Failed,Spoofing
Device_1,489,120.57,81.6,TCP,4629,743,ACK,8916.73,788,0.0103,0,1233,Failed,SQLi
Device_42,363,212.23,30.07,UDP,44751,199,None,7111.51,155,0.0357,0,698,Pending,MITM
Device_23,79,209.61,3.92,TCP,47011,472,RST,2012.2,68,0.0983,0,265,Established,Probe
Device_24,456,24.2,20.99,ICMP,24235,693,SYN,2987.59,418,0.0453,0,515,Failed,U2R
Device_50,1433,45.87,31.54,ICMP,56108,654,ACK,6814.67,347,0.0033,0,134,Established,Normal
Device_9,143,214.57,22.22,UDP,11185,381,RST,9571.55,368,0.0132,1,1231,Pending,MITM
Device_37,674,64.74,58.69,ICMP,25262,376,ACK,5712.99,556,0.0661,1,849,Pending,DDoS
Device_15,358,227.8,41.77,TCP,50188,517,RST,2694.42,398,0.0364,0,544,Failed,SQLi
Device_6,65,216.82,3.72,TCP,13172,68,ACK,3837.56,334,0.0082,0,862,Established,Normal
Device_7,456,494.74,49.02,UDP,15635,454,SYN,3315.9,379,0.0039,1,978,Established,Normal
Device_30,1461,226.75,22.69,UDP,39,104,RST,4091.32,122,0.0653,1,905,Failed,Spoofing
Device_44,1346,486.64,38.71,TCP,698,179,FIN,6931.62,116,0.0718,0,505,Pending,Spoofing
Device_4,79,244.57,71.15,TCP,51386,1021,FIN,7879.96,549,0.0709,0,10,Failed,DDoS
Device_44,1475,421.11,8.5,ICMP,52602,478,FIN,7731.55,163,0.0032,0,381,Established,Normal
Device_30,322,213.96,1.12,TCP,45409,756,ACK,9649.71,119,0.0789,0,916,Established,Probe
Device_13,121,51.52,73.03,TCP,4505,63,RST,4992.08,186,0.0183,1,1336,Pending,Phishing
Device_18,146,299.66,7.3,TCP,58551,14,None,6275.32,166,0.0172,1,1109,Established,Probe
Device_20,1116,163.68,39.81,ICMP,9971,1011,FIN,3443.73,489,0.0666,0,318,Failed,DoS
Device_45,1289,261.73,2.5,TCP,31680,38,FIN,2330.94,35,0.0777,1,1424,Established,Probe
Device_47,1341,436.59,95.62,TCP,65420,790,SYN,446.41,506,0.0811,1,226,Failed,DoS
Device_20,94,227.72,98.41,TCP,41134,505,FIN,8240.09,289,0.0144,0,547,Failed,Phishing
Device_8,771,290.6,1.27,ICMP,30961,763,ACK,5872.75,130,0.0879,1,568,Established,Probe
Device_14,217,464.13,28.47,TCP,64326,472,None,708.87,762,0.0247,1,1,Pending,Phishing
Device_26,421,419.47,54.76,UDP,5199,350,SYN,9973.3,797,0.0765,0,1102,Failed,DoS
Device_20,588,212.18,63.61,TCP,57237,504,SYN,7780.52,15,0.0279,1,1330,Pending,R2L
Device_34,844,326.62,52.31,UDP,40439,868,None,6698.9,946,0.0774,0,533,Failed,DDoS
Device_19,642,345.48,18.59,TCP,63097,969,SYN,340.79,382,0.0101,0,493,Established,Normal
Device_23,67,322.81,74.39,TCP,64031,61,SYN,2766.65,548,0.0392,0,135,Failed,Phishing
Device_44,638,498.12,15.48,TCP,50132,653,RST,9964.01,15,0.0385,1,343,Pending,R2L
Device_3,110,155.72,78.66,TCP,31671,135,ACK,8437.63,786,0.0281,1,459,Pending,MITM
Device_21,491,17.41,35.34,UDP,1465,671,RST,8642.73,402,0.0034,0,1292,Established,Normal
Device_10,748,328.09,15.79,UDP,46974,117,FIN,5119.02,473,0.0879,0,439,Failed,DoS
Device_26,1384,184.61,89.2,ICMP,2652,62,RST,1199.31,750,0.0899,1,58,Failed,DDoS
Device_6,528,75.69,48.28,TCP,12444,845,RST,4541.58,425,0.0109,1,413,Established,Normal
Device_35,559,52.93,21.78,UDP,35225,541,None,3876.06,993,0.04,1,239,Pending,MITM
Device_14,695,368.73,73.28,ICMP,55351,596,None,2140.64,550,0.0664,1,613,Failed,DoS
Device_45,1273,388.99,42.78,ICMP,436,529,RST,334.84,289,0.0694,1,275,Pending,Spoofing
Device_29,483,271.97,95.11,TCP,35994,376,None,493.92,999,0.019,0,245,Pending,MITM
Device_35,228,236.5,0.29,TCP,44945,980,ACK,1118.81,957,0.0487,1,458,Pending,Phishing
Device_50,584,423.29,59.45,ICMP,56105,892,None,6323.91,405,0.0481,1,423,Failed,DoS
Device_13,117,263.92,47.82,TCP,25115,956,None,5459.45,413,0.0346,1,716,Failed,Phishing
Device_15,517,410.78,2.74,ICMP,504,953,FIN,5357.83,95,0.0511,1,1398,Pending,Spoofing
Device_40,479,340.05,36.42,TCP,38408,735,None,6693.22,208,0.0213,1,1018,Failed,SQLi
Device_6,416,13.13,27.08,UDP,52753,690,FIN,1639.93,598,0.0771,0,3,Failed,U2R
Device_22,1281,310.89,52.25,ICMP,1000,357,RST,4178.48,54,0.075,0,1403,Pending,Spoofing
Device_36,1411,317.75,7.75,TCP,14135,138,ACK,6759.25,465,0.0605,1,900,Failed,DoS
Device_23,642,137.71,84.1,TCP,705,346,RST,9325.92,870,0.0371,0,621,Failed,Spoofing
Device_1,636,4.58,0.89,ICMP,4214,233,ACK,4975.47,133,0.0422,1,368,Established,Probe
Device_2,425,195.54,92.81,TCP,4080,398,SYN,129.37,178,0.0344,0,892,Failed,SQLi
Device_17,275,282.35,77.05,UDP,8071,264,FIN,6462.81,973,0.0809,1,1259,Failed,DDoS
Device_46,113,120.36,28.33,TCP,8964,152,SYN,369.14,91,0.0333,0,30,Pending,Phishing
Device_49,81,137.16,30.78,UDP,50069,109,RST,7430.82,785,0.024,0,66,Pending,MITM
Device_25,145,136.44,74.45,TCP,53966,930,None,8525.68,528,0.0205,1,921,Failed,SQLi
Device_24,1329,81.15,1.82,ICMP,46889,901,RST,3940.6,68,0.038,1,262,Established,Probe
Device_49,394,249.02,99.36,TCP,46701,663,FIN,4079.65,757,0.0947,1,1350,Pending,DDoS
Device_32,699,142.44,58.0,UDP,6622,543,FIN,1548.18,822,0.0218,0,675,Pending,MITM
Device_31,314,101.15,4.66,UDP,240,554,FIN,1257.42,156,0.077,1,134,Failed,Spoofing
Device_42,305,123.9,84.8,TCP,38030,994,ACK,268.13,887,0.081,0,72,Failed,DDoS
Device_32,198,241.41,96.43,TCP,9185,622,SYN,257.43,681,0.0248,0,265,Failed,SQLi
Device_3,1199,214.71,4.97,TCP,2063,699,RST,9734.69,45,0.026,1,1258,Pending,R2L
Device_37,1271,368.63,38.25,TCP,54893,348,None,5870.75,20,0.026,0,1176,Pending,R2L
Device_41,233,128.5,25.76,TCP,11367,755,FIN,8271.72,965,0.0258,0,330,Failed,Phishing
Device_22,219,382.59,82.87,TCP,63517,221,RST,2489.02,646,0.0107,1,1291,Pending,Phishing
Device_14,1450,2.62,2.97,TCP,15272,824,ACK,4702.85,82,0.0875,0,14,Established,Probe
Device_21,105,479.81,64.92,TCP,61665,835,ACK,424.9,984,0.0426,1,111,Pending,Phishing
Device_33,473,376.42,68.0,TCP,33936,183,FIN,3682.38,814,0.0672,1,1000,Failed,DDoS
Device_33,180,278.03,7.05,TCP,34711,550,RST,8555.9,401,0.0159,1,836,Failed,Phishing
Device_4,241,404.44,46.29,TCP,18561,631,SYN,69.29,411,0.0123,0,1497,Pending,Phishing
Device_50,1350,132.8,25.61,UDP,34141,525,FIN,6343.98,12,0.0082,1,626,Established,Normal
Device_45,301,362.12,58.89,TCP,62884,297,ACK,5304.53,544,0.0768,1,1104,Failed,U2R
Device_2,367,22.32,55.45,TCP,15749,490,SYN,8451.19,789,0.0249,0,413,Failed,SQLi
Device_32,701,76.84,6.48,TCP,431,273,FIN,5085.07,674,0.0365,1,1113,Failed,Spoofing
Device_43,535,50.39,67.11,UDP,26411,257,SYN,9864.06,748,0.0841,0,727,Failed,DDoS
Device_23,1197,29.38,9.91,ICMP,152,549,FIN,107.85,429,0.0274,1,895,Failed,Spoofing
Device_29,1134,378.07,39.77,TCP,15647,772,None,1475.61,118,0.0037,1,822,Established,Normal
Device_34,452,467.7,97.1,UDP,55303,160,ACK,6252.22,766,0.0476,0,89,Failed,U2R
Device_41,86,238.99,15.72,UDP,58115,281,SYN,209.02,818,0.0198,0,737,Pending,MITM
Device_5,253,10.35,64.46,UDP,53448,871,FIN,3273.48,772,0.0933,0,1418,Pending,DDoS
Device_6,744,395.57,46.58,ICMP,677,897,FIN,7630.5,346,0.0292,0,324,Failed,Spoofing
Device_25,1230,228.59,12.21,TCP,28851,58,RST,9903.32,51,0.0065,0,312,Established,Normal
Device_9,1247,24.24,76.4,ICMP,44405,947,SYN,2225.21,879,0.0617,0,1207,Pending,DDoS
Device_3,424,215.9,33.75,TCP,5118,20,None,5053.08,938,0.0302,1,898,Failed,U2R
Device_32,340,485.24,45.75,TCP,3136,811,None,2701.35,814,0.054,0,136,Failed,U2R
Device_38,1033,160.52,85.39,TCP,2406,115,None,7091.13,15,0.0335,0,224,Pending,R2L
Device_49,341,35.92,54.71,TCP,55311,383,SYN,2455.85,212,0.0275,0,278,Failed,SQLi
Device_38,465,24.71,25.39,TCP,61073,619,RST,1260.63,232,0.0038,0,1098,Established,Normal
Device_48,185,161.82,60.36,UDP,25183,84,None,7075.11,793,0.0423,1,971,Failed,DoS
Device_21,1476,4.45,36.45,UDP,9230,173,RST,9144.19,159,0.0003,1,145,Established,Normal
Device_44,204,424.88,69.17,TCP,50595,284,ACK,4143.95,590,0.0242,0,1413,Failed,SQLi
Device_7,727,325.02,6.65,ICMP,25426,908,SYN,6182.14,122,0.0685,1,351,Established,Probe
Device_23,752,111.88,42.37,TCP,48684,946,None,2250.69,850,0.0406,1,1146,Pending,MITM
Device_37,187,27.9,13.45,ICMP,33631,114,ACK,7538.16,27,0.009,1,419,Established,Normal
Device_16,156,31.05,8.24,TCP,27463,74,SYN,9228.43,989,0.0379,1,457,Failed,SQLi
Device_27,1146,462.3,8.31,TCP,33825,769,RST,3348.26,55,0.0776,0,788,Established,Probe
Device_42,845,469.78,34.88,ICMP,5489,50,ACK,8803.37,605,0.0648,0,1006,Failed,DoS
Device_22,190,99.25,27.52,TCP,20156,582,None,713.61,300,0.0165,0,1368,Pending,Phishing
Device_19,123,412.62,22.44,TCP,53949,834,SYN,6004.11,130,0.0421,1,1184,Pending,Phishing
Device_49,86,413.31,12.19,UDP,154,123,FIN,463.71,348,0.0774,1,147,Failed,Spoofing
Device_39,1422,117.9,22.37,TCP,922,659,FIN,2978.12,79,0.0218,1,585,Failed,Spoofing
Device_48,853,371.97,22.43,UDP,52927,23,ACK,8704.09,144,0.0188,1,631,Established,Normal
Device_27,871,118.42,85.45,TCP,5139,421,RST,1539.8,648,0.0741,1,1009,Pending,DDoS
Device_40,373,278.43,26.33,TCP,32507,151,RST,2014.1,558,0.0505,0,232,Failed,DoS
Device_26,1245,324.08,72.26,UDP,961,341,FIN,9253.11,65,0.0441,0,1356,Failed,Spoofing
Device_14,374,28.24,57.85,ICMP,32410,839,ACK,628.59,740,0.0778,0,693,Failed,DDoS
Device_50,1157,399.9,77.54,TCP,26449,593,FIN,7071.0,622,0.0823,0,337,Failed,DDoS
Device_21,139,170.9,88.2,TCP,46329,837,None,6019.83,840,0.0334,0,380,Failed,SQLi
Device_8,504,498.64,9.67,ICMP,12811,755,SYN,5919.73,67,0.0633,1,1020,Established,Probe
Device_34,350,128.63,42.17,ICMP,13524,39,RST,658.43,365,0.006,1,978,Established,Normal
Device_21,829,145.3,91.02,ICMP,6898,53,None,25.28,653,0.0951,0,39,Pending,DDoS
Device_49,944,281.16,4.04,ICMP,15094,450,SYN,7270.94,78,0.0158,0,1146,Established,Probe
Device_22,143,273.8,7.57,TCP,23119,665,None,1849.25,23,0.031,0,521,Failed,SQLi
Device_14,800,247.56,70.31,UDP,39331,311,RST,760.24,578,0.0929,1,654,Failed,DDoS
Device_45,1484,402.28,91.9,UDP,58552,147,ACK,6363.72,865,0.0821,0,299,Failed,DDoS
Device_17,468,441.67,79.41,TCP,30195,446,None,4773.14,301,0.074,0,574,Failed,U2R
Device_32,138,202.63,9.53,ICMP,53908,174,ACK,8750.71,359,0.0147,1,407,Established,Normal
Device_41,349,170.72,34.61,ICMP,29197,320,RST,9384.54,351,0.0173,1,1242,Established,Normal
Device_19,357,301.0,47.28,TCP,64845,229,None,752.06,558,0.0613,0,401,Failed,U2R
Device_16,354,435.65,4.12,ICMP,29647,555,None,553.17,178,0.0563,0,1142,Failed,U2R
Device_6,787,109.84,39.1,TCP,51398,389,RST,6528.86,134,0.0081,1,926,Established,Normal
Device_19,265,431.79,23.02,ICMP,17505,647,None,6479.93,942,0.0469,1,270,Failed,U2R
Device_7,1505,121.27,68.72,TCP,47677,628,None,6383.87,824,0.0827,1,41,Failed,DDoS
Device_47,396,240.57,69.88,TCP,51842,339,FIN,4824.21,156,0.0287,0,912,Failed,SQLi
Device_42,493,220.01,82.49,ICMP,30213,44,ACK,3874.73,777,0.0551,1,1281,Failed,U2R
Device_35,1044,133.08,19.07,TCP,1114,733,RST,221.58,25,0.0451,0,448,Pending,R2L
Device_1,1302,439.98,50.06,ICMP,2178,902,SYN,8675.44,479,0.0714,1,819,Failed,DoS
